Date,SWE_in,SnowDepth_in,PrecipAccum_in,MaxTemp_F,MinTemp_F,NewSnow_in,Precip_Liquid_in,Resort
2023-02-12,35.2,102,0.0,34.2,20.1,3.0,0.0,Heavenly
2023-02-13,35.2,101,0.0,46.0,17.6,0.0,0.0,Heavenly
2023-02-14,35.2,99,0.0,21.9,3.9,0.0,0.0,Heavenly
2023-02-15,35.2,100,0.0,23.4,3.7,1.0,0.0,Heavenly
2023-02-16,35.2,99,0.0,32.7,4.6,0.0,0.0,Heavenly
2023-02-17,35.2,98,0.0,37.4,10.0,0.0,0.0,Heavenly
2023-02-18,35.2,97,0.0,42.1,11.5,0.0,0.0,Heavenly
2023-02-19,35.2,96,0.0,42.4,16.5,0.0,0.0,Heavenly
2023-02-20,35.2,96,0.1,46.6,25.9,0.0,0.1,Heavenly
2023-02-21,35.3,94,0.3,33.4,9.3,0.0,0.19999999999999998,Heavenly
2023-02-22,35.7,100,0.3,12.6,3.2,6.0,0.0,Heavenly
2023-02-23,36.1,105,0.5,11.7,3.4,5.0,0.2,Heavenly
2023-02-24,36.7,108,1.1,21.4,8.4,3.0,0.6000000000000001,Heavenly
2023-02-25,38.0,113,1.6,27.1,16.7,5.0,0.5,Heavenly
2023-02-26,39.8,117,0.5,23.2,15.1,4.0,0.0,Heavenly
2023-02-27,40.4,123,1.2,18.3,9.0,6.0,0.7,Heavenly
2023-02-28,41.8,134,1.5,17.4,9.0,11.0,0.30000000000000004,Heavenly
2023-03-01,43.6,142,0.3,17.2,5.0,8.0,0.0,Heavenly
2023-03-02,44.0,140,0.0,42.1,7.5,0.0,0.0,Heavenly
2023-03-03,44.1,134,0.0,37.9,9.1,0.0,0.0,Heavenly
2023-03-04,44.0,130,0.4,20.5,7.0,0.0,0.4,Heavenly
2023-03-05,44.5,134,1.0,15.8,6.6,4.0,0.6,Heavenly
2023-03-06,45.7,143,0.2,23.0,2.1,9.0,0.0,Heavenly
2023-03-07,45.9,140,0.2,23.0,9.0,0.0,0.0,Heavenly
2023-03-08,46.1,139,0.1,22.1,4.6,0.0,0.0,Heavenly
2023-03-09,46.2,139,1.6,36.1,4.3,0.0,1.5,Heavenly
2023-03-10,48.1,142,1.7,34.3,28.0,3.0,0.09999999999999987,Heavenly
2023-03-11,50.2,145,2.2,30.9,25.7,3.0,0.5000000000000002,Heavenly
2023-03-12,52.8,155,1.1,32.2,25.5,10.0,0.0,Heavenly
2023-03-13,54.1,159,0.4,32.5,25.3,4.0,0.0,Heavenly
2023-03-14,54.5,156,0.6,35.6,26.2,0.0,0.19999999999999996,Heavenly
2023-03-15,55.2,154,0.0,38.7,11.8,0.0,0.0,Heavenly
2023-03-16,55.2,151,0.0,37.9,7.3,0.0,0.0,Heavenly
2023-03-17,55.2,148,0.0,42.3,8.8,0.0,0.0,Heavenly
2023-03-18,55.2,146,0.0,44.1,13.1,0.0,0.0,Heavenly
2023-03-19,55.2,145,0.5,34.2,24.6,0.0,0.5,Heavenly
2023-03-20,55.8,150,0.0,31.5,11.1,5.0,0.0,Heavenly
2023-03-21,55.8,149,0.4,27.1,14.2,0.0,0.4,Heavenly
2023-03-22,56.3,149,0.0,32.4,9.5,0.0,0.0,Heavenly
2023-03-23,56.3,147,0.4,28.2,17.1,0.0,0.4,Heavenly
2023-03-24,56.8,147,0.0,26.8,9.0,0.0,0.0,Heavenly
2023-03-25,56.8,146,0.0,29.3,1.2,0.0,0.0,Heavenly
2023-03-26,56.8,145,0.0,27.1,1.2,0.0,0.0,Heavenly
2023-03-27,56.8,144,0.0,37.8,1.0,0.0,0.0,Heavenly
2023-03-28,56.8,142,0.8,34.2,18.3,0.0,0.8,Heavenly
2023-03-29,57.7,151,0.0,28.4,6.6,9.0,0.0,Heavenly
2023-03-30,57.7,149,0.1,32.7,10.8,0.0,0.1,Heavenly
2023-03-31,57.8,146,0.0,36.3,7.2,0.0,0.0,Heavenly
2023-04-01,57.8,144,0.0,38.1,18.3,0.0,0.0,Heavenly
2023-04-02,57.8,141,0.1,32.5,14.7,0.0,0.1,Heavenly
2023-04-03,58.0,142,0.2,18.3,5.4,1.0,0.1,Heavenly
2023-04-04,58.2,143,0.0,26.6,4.6,1.0,0.0,Heavenly
2023-04-05,58.2,142,0.0,36.5,2.1,0.0,0.0,Heavenly
2023-04-06,58.2,140,0.0,44.8,15.6,0.0,0.0,Heavenly
2023-04-07,58.2,138,0.0,35.6,23.4,0.0,0.0,Heavenly
2023-04-08,58.2,138,0.0,47.8,21.6,0.0,0.0,Heavenly
2023-04-09,58.2,136,0.0,61.2,27.5,0.0,0.0,Heavenly
2023-04-10,58.2,133,0.0,55.8,33.1,0.0,0.0,Heavenly
2023-04-11,58.1,129,0.0,48.9,30.0,0.0,0.0,Heavenly
2023-04-12,57.9,126,0.0,44.1,19.0,0.0,0.0,Heavenly
2023-04-13,57.5,123,0.0,38.3,12.0,0.0,0.0,Heavenly
2023-04-14,57.1,122,0.0,41.0,15.1,0.0,0.0,Heavenly
2023-04-15,56.8,121,0.0,49.3,21.0,0.0,0.0,Heavenly
2023-04-16,56.5,118,0.0,46.6,24.8,0.0,0.0,Heavenly
2023-04-17,56.0,115,0.1,37.9,19.2,0.0,0.1,Heavenly
2023-04-18,56.1,114,0.6,26.6,4.6,0.0,0.5,Heavenly
2023-04-19,56.6,118,0.0,35.2,4.6,4.0,0.0,Heavenly
2023-04-20,56.6,114,0.0,46.0,13.8,0.0,0.0,Heavenly
2023-04-21,56.5,112,0.0,50.7,27.5,0.0,0.0,Heavenly
2023-04-22,56.3,110,0.0,52.9,29.8,0.0,0.0,Heavenly
2023-04-23,56.1,108,0.0,50.0,28.0,0.0,0.0,Heavenly
2023-04-24,55.7,105,0.0,50.9,26.4,0.0,0.0,Heavenly
2023-04-25,54.5,103,0.0,53.4,25.5,0.0,0.0,Heavenly
2023-04-26,53.2,101,0.0,58.3,29.8,0.0,0.0,Heavenly
2023-04-27,51.8,99,0.0,62.1,34.5,0.0,0.0,Heavenly
2023-04-28,50.5,97,0.0,63.5,34.2,0.0,0.0,Heavenly
2023-04-29,49.0,95,0.0,61.7,37.0,0.0,0.0,Heavenly
2023-04-30,47.1,93,0.0,54.9,34.9,0.0,0.0,Heavenly
2023-05-01,44.8,91,0.3,44.4,24.1,0.0,0.3,Heavenly
2023-05-02,43.3,93,0.6,36.9,20.3,2.0,0.3,Heavenly
2023-05-03,43.7,97,0.0,44.1,14.5,4.0,0.0,Heavenly
2023-05-04,43.7,92,0.3,34.0,23.7,0.0,0.3,Heavenly
2023-05-05,44.0,96,0.1,36.3,23.5,4.0,0.0,Heavenly
2023-05-06,44.1,94,0.3,30.6,22.5,0.0,0.19999999999999998,Heavenly
2023-05-07,44.4,98,0.0,39.4,15.8,4.0,0.0,Heavenly
2023-05-08,44.4,95,0.0,39.2,24.8,0.0,0.0,Heavenly
2023-05-09,44.4,93,0.1,46.6,19.9,0.0,0.1,Heavenly
2023-05-10,44.5,91,0.0,45.3,22.3,0.0,0.0,Heavenly
2023-05-11,44.4,90,0.0,52.7,25.7,0.0,0.0,Heavenly
2023-05-12,44.0,88,0.0,57.4,34.9,0.0,0.0,Heavenly
2023-05-13,43.3,85,0.0,59.4,32.9,0.0,0.0,Heavenly
2023-05-14,41.8,82,0.0,54.7,34.0,0.0,0.0,Heavenly
2023-05-15,39.7,81,0.0,58.8,35.2,0.0,0.0,Heavenly
2023-05-16,38.0,78,0.0,60.6,34.3,0.0,0.0,Heavenly
2023-05-17,35.5,76,0.0,61.3,34.9,0.0,0.0,Heavenly
2023-05-18,33.4,72,0.0,63.7,33.3,0.0,0.0,Heavenly
2023-05-19,31.8,70,0.0,66.4,39.4,0.0,0.0,Heavenly
2023-05-20,30.3,67,0.0,66.6,39.9,0.0,0.0,Heavenly
2023-05-21,29.3,64,0.0,64.0,37.8,0.0,0.0,Heavenly
2023-05-22,28.1,62,0.0,61.5,36.7,0.0,0.0,Heavenly
2023-05-23,26.6,58,0.0,58.5,35.1,0.0,0.0,Heavenly
2023-05-24,25.0,56,0.0,54.0,31.6,0.0,0.0,Heavenly
2023-05-25,23.7,54,0.2,54.7,32.2,0.0,0.2,Heavenly
2023-05-26,22.1,51,0.0,52.9,30.4,0.0,0.0,Heavenly
2023-05-27,20.9,49,0.0,55.9,32.0,0.0,0.0,Heavenly
2023-05-28,19.5,47,0.1,53.8,32.9,0.0,0.1,Heavenly
2023-05-29,18.8,45,0.0,54.7,32.9,0.0,0.0,Heavenly
2023-05-30,17.6,42,0.0,58.5,33.8,0.0,0.0,Heavenly
2023-05-31,16.1,40,0.0,55.8,32.2,0.0,0.0,Heavenly
2023-06-01,14.6,38,0.1,54.1,30.4,0.0,0.1,Heavenly
2023-06-02,13.4,36,0.0,57.4,27.0,0.0,0.0,Heavenly
2023-06-03,11.5,32,0.1,61.9,39.0,0.0,0.1,Heavenly
2023-06-04,9.7,29,0.0,63.0,39.6,0.0,0.0,Heavenly
2023-06-05,8.5,26,0.0,58.6,40.1,0.0,0.0,Heavenly
2023-06-06,7.0,23,0.1,57.4,36.1,0.0,0.1,Heavenly
2023-06-07,5.9,21,0.0,57.6,36.3,0.0,0.0,Heavenly
2023-06-08,4.8,18,0.0,58.3,34.3,0.0,0.0,Heavenly
2023-06-09,4.0,15,0.1,55.0,34.3,0.0,0.1,Heavenly
2023-06-10,3.4,13,0.0,52.7,32.9,0.0,0.0,Heavenly
2023-06-11,2.9,11,1.1,54.7,35.1,0.0,1.1,Heavenly
2023-06-12,2.5,9,0.0,52.0,34.2,0.0,0.0,Heavenly
2023-06-13,1.9,7,0.0,58.3,36.1,0.0,0.0,Heavenly
2023-06-14,1.0,4,0.0,59.9,36.1,0.0,0.0,Heavenly
2023-06-15,0.0,0,0.0,61.0,35.8,0.0,0.0,Heavenly
2023-06-16,0.0,0,0.0,61.0,40.3,0.0,0.0,Heavenly
2023-06-17,0.0,0,0.0,61.7,37.2,0.0,0.0,Heavenly
2023-06-18,0.0,0,0.0,55.0,41.4,0.0,0.0,Heavenly
2023-06-19,0.0,0,0.0,44.8,27.1,0.0,0.0,Heavenly
2023-06-20,0.0,0,0.0,48.2,23.0,0.0,0.0,Heavenly
2023-06-21,0.0,0,0.0,53.8,32.2,0.0,0.0,Heavenly
2023-06-22,0.0,0,0.4,52.7,34.0,0.0,0.4,Heavenly
2023-06-23,0.0,0,0.0,54.7,34.0,0.0,0.0,Heavenly
2023-06-24,0.0,0,0.0,57.7,36.5,0.0,0.0,Heavenly
2023-06-25,0.0,0,0.0,54.9,36.5,0.0,0.0,Heavenly
2023-06-26,0.0,0,0.1,55.6,34.7,0.0,0.1,Heavenly
2023-06-27,0.0,0,0.0,57.2,33.3,0.0,0.0,Heavenly
2023-06-28,0.0,0,0.0,59.9,39.9,0.0,0.0,Heavenly
2023-06-29,0.0,0,0.0,64.8,39.2,0.0,0.0,Heavenly
2023-06-30,0.0,0,0.0,70.7,44.2,0.0,0.0,Heavenly
2023-07-01,0.0,0,0.0,73.2,45.7,0.0,0.0,Heavenly
2023-07-02,0.0,0,0.0,74.1,47.8,0.0,0.0,Heavenly
2023-07-03,0.0,0,0.0,70.7,47.5,0.0,0.0,Heavenly
2023-07-04,0.0,0,0.0,69.4,45.3,0.0,0.0,Heavenly
2023-07-05,0.0,0,0.0,69.8,46.2,0.0,0.0,Heavenly
2023-07-06,0.0,0,0.0,65.7,42.6,0.0,0.0,Heavenly
2023-07-07,0.0,0,0.0,65.8,41.9,0.0,0.0,Heavenly
2023-07-08,0.0,0,0.0,65.7,41.0,0.0,0.0,Heavenly
2023-07-09,0.0,0,0.0,66.4,45.3,0.0,0.0,Heavenly
2023-07-10,0.0,0,0.0,67.6,41.9,0.0,0.0,Heavenly
2023-07-11,0.0,0,0.0,68.5,43.0,0.0,0.0,Heavenly
2023-07-12,0.0,0,0.0,68.4,39.6,0.0,0.0,Heavenly
2023-07-13,0.0,0,0.0,69.8,41.4,0.0,0.0,Heavenly
2023-07-14,0.0,0,0.0,76.6,45.0,0.0,0.0,Heavenly
2023-07-15,0.0,0,0.0,82.6,55.8,0.0,0.0,Heavenly
2023-07-16,0.0,0,0.0,81.5,53.2,0.0,0.0,Heavenly
2023-07-17,0.0,0,0.0,78.4,54.3,0.0,0.0,Heavenly
2023-07-18,0.0,0,0.0,76.1,53.6,0.0,0.0,Heavenly
2023-07-19,0.0,0,0.0,73.9,50.7,0.0,0.0,Heavenly
2023-07-20,0.0,0,0.0,73.0,47.5,0.0,0.0,Heavenly
2023-07-21,0.0,0,0.0,77.5,51.1,0.0,0.0,Heavenly
2023-07-22,0.0,0,0.0,79.5,52.9,0.0,0.0,Heavenly
2023-07-23,0.0,0,0.0,78.1,51.4,0.0,0.0,Heavenly
2023-07-24,0.0,0,0.0,70.3,47.3,0.0,0.0,Heavenly
2023-07-25,0.0,0,0.0,73.9,45.5,0.0,0.0,Heavenly
2023-07-26,0.0,0,0.0,72.7,49.6,0.0,0.0,Heavenly
2023-07-27,0.0,0,0.0,70.0,50.4,0.0,0.0,Heavenly
2023-07-28,0.0,0,0.0,72.7,47.5,0.0,0.0,Heavenly
2023-07-29,0.0,0,0.0,71.1,47.1,0.0,0.0,Heavenly
2023-07-30,0.0,0,0.0,71.8,43.5,0.0,0.0,Heavenly
2023-07-31,0.0,0,0.0,72.9,47.7,0.0,0.0,Heavenly
2023-08-01,0.0,0,0.0,69.1,46.8,0.0,0.0,Heavenly
2023-08-02,0.0,0,0.0,66.9,44.6,0.0,0.0,Heavenly
2023-08-03,0.0,0,0.0,64.4,42.4,0.0,0.0,Heavenly
2023-08-04,0.0,0,0.0,66.6,41.7,0.0,0.0,Heavenly
2023-08-05,0.0,0,0.0,66.2,41.0,0.0,0.0,Heavenly
2023-08-06,0.0,0,0.0,68.5,43.9,0.0,0.0,Heavenly
2023-08-07,0.0,0,0.0,69.6,43.9,0.0,0.0,Heavenly
2023-08-08,0.0,0,0.0,68.2,42.8,0.0,0.0,Heavenly
2023-08-09,0.0,0,0.0,67.5,40.3,0.0,0.0,Heavenly
2023-08-10,0.0,0,0.0,66.2,41.7,0.0,0.0,Heavenly
2023-08-11,0.0,0,0.0,68.4,44.2,0.0,0.0,Heavenly
2023-08-12,0.0,0,0.1,72.3,48.0,0.0,0.1,Heavenly
2023-08-13,0.0,0,0.0,73.4,49.1,0.0,0.0,Heavenly
2023-08-14,0.0,0,0.1,69.4,48.6,0.0,0.1,Heavenly
2023-08-15,0.0,0,0.0,68.7,49.1,0.0,0.0,Heavenly
2023-08-16,0.0,0,0.0,71.8,47.1,0.0,0.0,Heavenly
2023-08-17,0.0,0,0.1,69.8,46.8,0.0,0.1,Heavenly
2023-08-18,0.0,0,0.2,65.5,46.2,0.0,0.1,Heavenly
2023-08-19,0.0,0,0.2,64.9,44.6,0.0,0.0,Heavenly
2023-08-20,0.0,0,0.5,50.4,44.2,0.0,0.3,Heavenly
2023-08-21,0.0,0,0.3,52.7,39.0,0.0,0.0,Heavenly
2023-08-22,0.0,0,0.0,57.0,39.9,0.0,0.0,Heavenly
2023-08-23,0.0,0,0.0,63.7,43.2,0.0,0.0,Heavenly
2023-08-24,0.0,0,0.0,67.1,41.9,0.0,0.0,Heavenly
2023-08-25,0.0,0,0.0,68.9,47.1,0.0,0.0,Heavenly
2023-08-26,0.0,0,0.0,66.4,46.2,0.0,0.0,Heavenly
2023-08-27,0.0,0,0.0,68.7,43.7,0.0,0.0,Heavenly
2023-08-28,0.0,0,0.0,71.8,48.9,0.0,0.0,Heavenly
2023-08-29,0.0,0,0.0,68.7,44.1,0.0,0.0,Heavenly
2023-08-30,0.0,0,0.0,72.3,41.4,0.0,0.0,Heavenly
2023-08-31,0.0,0,0.0,65.7,39.4,0.0,0.0,Heavenly
2023-09-01,0.0,0,0.7,54.7,39.0,0.0,0.7,Heavenly
2023-09-02,0.0,0,0.0,55.4,42.4,0.0,0.0,Heavenly
2023-09-03,0.0,0,0.2,47.1,32.4,0.0,0.2,Heavenly
2023-09-04,0.0,0,0.0,57.9,31.8,0.0,0.0,Heavenly
2023-09-05,0.0,0,0.0,61.3,36.3,0.0,0.0,Heavenly
2023-09-06,0.0,0,0.0,61.7,40.8,0.0,0.0,Heavenly
2023-09-07,0.0,0,0.0,64.4,38.3,0.0,0.0,Heavenly
2023-09-08,0.0,0,0.0,66.2,37.9,0.0,0.0,Heavenly
2023-09-09,0.0,0,0.0,64.4,45.3,0.0,0.0,Heavenly
2023-09-10,0.0,0,0.0,66.6,43.2,0.0,0.0,Heavenly
2023-09-11,0.0,0,0.0,63.3,41.9,0.0,0.0,Heavenly
2023-09-12,0.0,0,0.0,63.3,39.6,0.0,0.0,Heavenly
2023-09-13,0.0,0,0.0,63.3,42.1,0.0,0.0,Heavenly
2023-09-14,0.0,0,0.0,63.0,41.7,0.0,0.0,Heavenly
2023-09-15,0.0,0,0.0,65.5,40.5,0.0,0.0,Heavenly
2023-09-16,0.0,0,0.0,65.3,43.2,0.0,0.0,Heavenly
2023-09-17,0.0,0,0.0,66.0,41.2,0.0,0.0,Heavenly
2023-09-18,0.0,0,0.0,63.5,41.0,0.0,0.0,Heavenly
2023-09-19,0.0,0,0.0,63.5,40.3,0.0,0.0,Heavenly
2023-09-20,0.0,0,0.0,59.4,36.1,0.0,0.0,Heavenly
2023-09-21,0.0,0,0.0,45.9,28.4,0.0,0.0,Heavenly
2023-09-22,0.0,0,0.0,55.6,27.1,0.0,0.0,Heavenly
2023-09-23,0.0,0,0.1,59.0,31.5,0.0,0.1,Heavenly
2023-09-24,0.0,0,0.0,61.7,34.9,0.0,0.0,Heavenly
2023-09-25,0.0,0,0.0,58.5,36.5,0.0,0.0,Heavenly
2023-09-26,0.0,0,0.0,60.6,38.7,0.0,0.0,Heavenly
2023-09-27,0.0,0,0.0,61.3,37.4,0.0,0.0,Heavenly
2023-09-28,0.0,0,0.0,59.5,34.9,0.0,0.0,Heavenly
2023-09-29,0.0,0,0.0,52.7,33.4,0.0,0.0,Heavenly
2023-09-30,0.0,0,0.3,40.3,29.7,0.0,0.3,Heavenly
2023-10-01,0.0,0,0.3,43.9,30.6,0.0,0.0,Heavenly
2023-10-02,0.0,0,0.0,47.3,28.0,0.0,0.0,Heavenly
2023-10-03,0.0,0,0.0,52.9,31.5,0.0,0.0,Heavenly
2023-10-04,0.0,0,0.0,53.2,36.5,0.0,0.0,Heavenly
2023-10-05,0.0,0,0.0,59.5,38.8,0.0,0.0,Heavenly
2023-10-06,0.0,0,0.0,64.0,36.9,0.0,0.0,Heavenly
2023-10-07,0.0,0,0.0,64.9,40.5,0.0,0.0,Heavenly
2023-10-08,0.0,0,0.0,67.1,39.0,0.0,0.0,Heavenly
2023-10-09,0.0,0,0.0,57.7,39.9,0.0,0.0,Heavenly
2023-10-10,0.0,0,0.0,48.6,34.5,0.0,0.0,Heavenly
2023-10-11,0.0,0,0.0,43.5,28.0,0.0,0.0,Heavenly
2023-10-12,0.0,0,0.0,50.0,28.0,0.0,0.0,Heavenly
2023-10-13,0.0,0,0.0,55.9,30.6,0.0,0.0,Heavenly
2023-10-14,0.0,0,0.0,57.0,36.9,0.0,0.0,Heavenly
2023-10-15,0.0,0,0.0,63.5,36.5,0.0,0.0,Heavenly
2023-10-16,0.0,0,0.0,61.9,39.6,0.0,0.0,Heavenly
2023-10-17,0.0,0,0.0,62.1,36.7,0.0,0.0,Heavenly
2023-10-18,0.0,0,0.0,68.0,39.9,0.0,0.0,Heavenly
2023-10-19,0.0,0,0.0,67.1,40.6,0.0,0.0,Heavenly
2023-10-20,0.0,0,0.0,63.1,39.4,0.0,0.0,Heavenly
2023-10-21,0.0,0,0.0,61.2,37.2,0.0,0.0,Heavenly
2023-10-22,0.0,0,0.0,49.5,33.3,0.0,0.0,Heavenly
2023-10-23,0.0,0,0.0,50.0,30.0,0.0,0.0,Heavenly
2023-10-24,0.0,0,0.0,54.7,28.4,0.0,0.0,Heavenly
2023-10-25,0.0,0,0.2,39.9,26.6,0.0,0.2,Heavenly
2023-10-26,0.1,1,0.0,41.9,14.9,1.0,0.0,Heavenly
2023-10-27,0.0,0,0.0,44.8,20.8,0.0,0.0,Heavenly
2023-10-28,0.0,0,0.0,36.1,16.7,0.0,0.0,Heavenly
2023-10-29,0.0,0,0.0,45.0,20.8,0.0,0.0,Heavenly
2023-10-30,0.0,0,0.0,55.6,28.8,0.0,0.0,Heavenly
2023-10-31,0.0,0,0.0,55.8,29.8,0.0,0.0,Heavenly
2023-11-01,0.0,0,0.0,54.7,30.0,0.0,0.0,Heavenly
2023-11-02,0.0,0,0.0,54.1,32.0,0.0,0.0,Heavenly
2023-11-03,0.0,0,0.0,56.8,34.9,0.0,0.0,Heavenly
2023-11-04,0.0,0,0.0,57.0,36.5,0.0,0.0,Heavenly
2023-11-05,0.0,0,0.1,42.6,36.3,0.0,0.1,Heavenly
2023-11-06,0.0,0,0.7,40.8,25.7,0.0,0.6,Heavenly
2023-11-07,0.5,3,0.1,33.8,16.0,3.0,0.0,Heavenly
2023-11-08,0.6,3,0.0,37.0,21.7,0.0,0.0,Heavenly
2023-11-09,0.6,3,0.0,45.7,21.0,0.0,0.0,Heavenly
2023-11-10,0.6,2,0.0,45.7,23.5,0.0,0.0,Heavenly
2023-11-11,0.6,2,0.0,50.9,26.6,0.0,0.0,Heavenly
2023-11-12,0.6,2,0.1,50.0,28.8,0.0,0.1,Heavenly
2023-11-13,0.6,2,0.0,46.6,29.1,0.0,0.0,Heavenly
2023-11-14,0.6,1,0.0,48.6,27.5,0.0,0.0,Heavenly
2023-11-15,0.6,1,0.2,45.7,26.4,0.0,0.2,Heavenly
2023-11-16,0.8,2,0.1,40.8,28.0,1.0,0.0,Heavenly
2023-11-17,0.9,2,0.0,40.1,25.5,0.0,0.0,Heavenly
2023-11-18,0.9,2,0.9,39.6,25.0,0.0,0.9,Heavenly
2023-11-19,1.2,4,0.0,31.8,18.3,2.0,0.0,Heavenly
2023-11-20,1.2,4,0.0,48.2,26.6,0.0,0.0,Heavenly
2023-11-21,1.2,2,0.0,53.6,31.5,0.0,0.0,Heavenly
2023-11-22,1.2,2,0.0,53.4,29.5,0.0,0.0,Heavenly
2023-11-23,1.2,2,0.0,36.9,19.0,0.0,0.0,Heavenly
2023-11-24,1.2,2,0.0,29.8,10.4,0.0,0.0,Heavenly
2023-11-25,1.2,2,0.0,32.4,8.8,0.0,0.0,Heavenly
2023-11-26,1.2,2,0.0,43.7,17.4,0.0,0.0,Heavenly
2023-11-27,1.2,2,0.0,46.2,22.3,0.0,0.0,Heavenly
2023-11-28,1.2,2,0.0,40.6,19.9,0.0,0.0,Heavenly
2023-11-29,1.2,2,0.0,35.8,17.1,0.0,0.0,Heavenly
2023-11-30,1.2,2,0.2,27.7,20.7,0.0,0.2,Heavenly
2023-12-01,1.4,3,0.2,32.0,12.2,1.0,0.0,Heavenly
2023-12-02,1.7,3,0.1,28.2,21.6,0.0,0.0,Heavenly
2023-12-03,1.8,3,0.0,34.2,26.2,0.0,0.0,Heavenly
2023-12-04,1.8,3,0.0,49.3,22.5,0.0,0.0,Heavenly
2023-12-05,1.8,3,0.0,51.6,29.7,0.0,0.0,Heavenly
2023-12-06,1.8,3,0.9,42.1,22.5,0.0,0.9,Heavenly
2023-12-07,2.7,11,0.0,24.6,10.0,8.0,0.0,Heavenly
2023-12-08,2.7,9,0.0,31.3,6.6,0.0,0.0,Heavenly
2023-12-09,2.7,9,0.0,49.1,13.8,0.0,0.0,Heavenly
2023-12-10,2.7,8,0.0,52.2,26.6,0.0,0.0,Heavenly
2023-12-11,2.7,8,0.0,46.0,22.1,0.0,0.0,Heavenly
2023-12-12,2.7,8,0.0,37.9,20.1,0.0,0.0,Heavenly
2023-12-13,2.7,8,0.0,44.8,16.9,0.0,0.0,Heavenly
2023-12-14,2.7,7,0.0,42.3,21.4,0.0,0.0,Heavenly
2023-12-15,2.7,7,0.1,49.3,25.2,0.0,0.1,Heavenly
2023-12-16,2.8,7,0.0,53.4,27.5,0.0,0.0,Heavenly
2023-12-17,2.8,7,0.0,53.6,36.1,0.0,0.0,Heavenly
2023-12-18,2.8,6,0.6,42.6,31.6,0.0,0.6,Heavenly
2023-12-19,3.3,6,0.5,37.0,30.0,0.0,0.0,Heavenly
2023-12-20,3.7,11,0.0,38.1,28.0,5.0,0.0,Heavenly
2023-12-21,3.7,11,0.0,38.3,25.5,0.0,0.0,Heavenly
2023-12-22,3.7,10,0.0,40.5,17.6,0.0,0.0,Heavenly
2023-12-23,3.7,10,0.0,44.1,16.5,0.0,0.0,Heavenly
2023-12-24,3.7,10,0.0,44.2,19.4,0.0,0.0,Heavenly
2023-12-25,3.7,10,0.0,44.4,27.9,0.0,0.0,Heavenly
2023-12-26,3.7,9,0.0,43.2,27.9,0.0,0.0,Heavenly
2023-12-27,3.7,9,0.0,46.2,30.6,0.0,0.0,Heavenly
2023-12-28,3.7,9,0.0,47.1,26.4,0.0,0.0,Heavenly
2023-12-29,3.7,9,0.0,47.7,27.1,0.0,0.0,Heavenly
2023-12-30,3.7,9,0.0,33.3,15.6,0.0,0.0,Heavenly
2023-12-31,3.7,9,0.0,34.5,12.9,0.0,0.0,Heavenly
2024-01-01,3.7,9,0.0,38.1,13.8,0.0,0.0,Heavenly
2024-01-02,3.7,8,0.2,40.1,18.0,0.0,0.2,Heavenly
2024-01-03,3.8,9,0.2,23.4,10.2,1.0,0.0,Heavenly
2024-01-04,4.0,11,0.0,35.8,10.6,2.0,0.0,Heavenly
2024-01-05,4.0,11,0.0,31.6,14.4,0.0,0.0,Heavenly
2024-01-06,4.0,11,0.7,23.2,8.6,0.0,0.7,Heavenly
2024-01-07,4.7,19,0.0,20.5,0.0,8.0,0.0,Heavenly
2024-01-08,4.7,18,0.1,30.9,6.6,0.0,0.1,Heavenly
2024-01-09,4.8,18,0.2,31.6,19.2,0.0,0.1,Heavenly
2024-01-10,5.0,17,1.5,21.6,12.6,0.0,1.3,Heavenly
2024-01-11,6.5,27,0.0,25.3,-3.5,10.0,0.0,Heavenly
2024-01-12,6.5,26,0.3,26.4,12.2,0.0,0.3,Heavenly
2024-01-13,6.8,24,0.8,29.1,25.0,0.0,0.5,Heavenly
2024-01-14,7.6,26,0.0,35.2,19.8,2.0,0.0,Heavenly
2024-01-15,7.6,26,0.0,37.0,17.4,0.0,0.0,Heavenly
2024-01-16,7.6,26,0.6,39.9,19.6,0.0,0.6,Heavenly
2024-01-17,8.2,27,0.0,30.9,17.2,1.0,0.0,Heavenly
2024-01-18,8.2,27,0.0,48.6,21.2,0.0,0.0,Heavenly
2024-01-19,8.2,26,0.0,45.7,29.8,0.0,0.0,Heavenly
2024-01-20,8.2,25,0.0,34.9,25.9,0.0,0.0,Heavenly
2024-01-21,8.2,25,0.1,37.4,25.9,0.0,0.1,Heavenly
2024-01-22,8.3,25,0.3,32.7,26.2,0.0,0.19999999999999998,Heavenly
2024-01-23,8.6,27,0.0,38.7,18.3,2.0,0.0,Heavenly
2024-01-24,8.6,27,0.0,33.3,24.6,0.0,0.0,Heavenly
2024-01-25,8.6,27,0.0,34.2,14.0,0.0,0.0,Heavenly
2024-01-26,8.6,27,0.2,42.3,18.0,0.0,0.2,Heavenly
2024-01-27,8.8,26,0.0,51.3,32.2,0.0,0.0,Heavenly
2024-01-28,8.8,25,0.0,54.1,34.0,0.0,0.0,Heavenly
2024-01-29,8.8,24,0.0,55.0,31.3,0.0,0.0,Heavenly
2024-01-30,8.8,24,0.0,50.4,30.6,0.0,0.0,Heavenly
2024-01-31,8.7,23,0.0,41.2,30.4,0.0,0.0,Heavenly
2024-02-01,8.7,23,0.3,32.2,19.8,0.0,0.3,Heavenly
2024-02-02,8.9,26,0.4,24.6,14.2,3.0,0.10000000000000003,Heavenly
